"No";"Suhu";"Lembab";"Kenyamanan"
8929;88;40;"Tidak Nyaman"
8930;88;41;"Tidak Nyaman"
8931;88;42;"Tidak Nyaman"
8932;88;43;"Tidak Nyaman"
8933;88;44;"Tidak Nyaman"
8934;88;45;"Tidak Nyaman"
8935;88;46;"Tidak Nyaman"
8936;88;47;"Tidak Nyaman"
8937;88;48;"Tidak Nyaman"
8938;88;49;"Tidak Nyaman"
8939;88;50;"Tidak Nyaman"
8940;88;51;"Tidak Nyaman"
8941;88;52;"Tidak Nyaman"
8942;88;53;"Tidak Nyaman"
8943;88;54;"Tidak Nyaman"
8944;88;55;"Tidak Nyaman"
8945;88;56;"Tidak Nyaman"
8946;88;57;"Tidak Nyaman"
8947;88;58;"Tidak Nyaman"
8948;88;59;"Tidak Nyaman"
8949;88;60;"Tidak Nyaman"
8950;88;61;"Tidak Nyaman"
8951;88;62;"Tidak Nyaman"
8952;88;63;"Tidak Nyaman"
8953;88;64;"Tidak Nyaman"
8954;88;65;"Tidak Nyaman"
8955;88;66;"Tidak Nyaman"
8956;88;67;"Tidak Nyaman"
8957;88;68;"Tidak Nyaman"
8958;88;69;"Tidak Nyaman"
8959;88;70;"Tidak Nyaman"
8960;88;71;"Tidak Nyaman"
8961;88;72;"Tidak Nyaman"
8962;88;73;"Tidak Nyaman"
8963;88;74;"Tidak Nyaman"
8964;88;75;"Tidak Nyaman"
8965;88;76;"Tidak Nyaman"
8966;88;77;"Tidak Nyaman"
8967;88;78;"Tidak Nyaman"
8968;88;79;"Tidak Nyaman"
8969;88;80;"Tidak Nyaman"
8970;88;81;"Tidak Nyaman"
8971;88;82;"Tidak Nyaman"
8972;88;83;"Tidak Nyaman"
8973;88;84;"Tidak Nyaman"
8974;88;85;"Tidak Nyaman"
8975;88;86;"Tidak Nyaman"
8976;88;87;"Tidak Nyaman"
8977;88;88;"Tidak Nyaman"
8978;88;89;"Tidak Nyaman"
8979;88;90;"Tidak Nyaman"
8980;88;91;"Tidak Nyaman"
8981;88;92;"Tidak Nyaman"
8982;88;93;"Tidak Nyaman"
8983;88;94;"Tidak Nyaman"
8984;88;95;"Tidak Nyaman"
8985;88;96;"Tidak Nyaman"
8986;88;97;"Tidak Nyaman"
8987;88;98;"Tidak Nyaman"
8988;88;99;"Tidak Nyaman"
8989;88;100;"Tidak Nyaman"
8990;89;0;"Tidak Nyaman"
8991;89;1;"Tidak Nyaman"
8992;89;2;"Tidak Nyaman"
8993;89;3;"Tidak Nyaman"
8994;89;4;"Tidak Nyaman"
8995;89;5;"Tidak Nyaman"
8996;89;6;"Tidak Nyaman"
8997;89;7;"Tidak Nyaman"
8998;89;8;"Tidak Nyaman"
8999;89;9;"Tidak Nyaman"
9000;89;10;"Tidak Nyaman"
9001;89;11;"Tidak Nyaman"
9002;89;12;"Tidak Nyaman"
9003;89;13;"Tidak Nyaman"
9004;89;14;"Tidak Nyaman"
9005;89;15;"Tidak Nyaman"
9006;89;16;"Tidak Nyaman"
9007;89;17;"Tidak Nyaman"
9008;89;18;"Tidak Nyaman"
9009;89;19;"Tidak Nyaman"
9010;89;20;"Tidak Nyaman"
9011;89;21;"Tidak Nyaman"
9012;89;22;"Tidak Nyaman"
9013;89;23;"Tidak Nyaman"
9014;89;24;"Tidak Nyaman"
9015;89;25;"Tidak Nyaman"
9016;89;26;"Tidak Nyaman"
9017;89;27;"Tidak Nyaman"
9018;89;28;"Tidak Nyaman"
9019;89;29;"Tidak Nyaman"
9020;89;30;"Tidak Nyaman"
9021;89;31;"Tidak Nyaman"
9022;89;32;"Tidak Nyaman"
9023;89;33;"Tidak Nyaman"
9024;89;34;"Tidak Nyaman"
9025;89;35;"Tidak Nyaman"
9026;89;36;"Tidak Nyaman"
9027;89;37;"Tidak Nyaman"
9028;89;38;"Tidak Nyaman"
9029;89;39;"Tidak Nyaman"
9030;89;40;"Tidak Nyaman"
9031;89;41;"Tidak Nyaman"
9032;89;42;"Tidak Nyaman"
9033;89;43;"Tidak Nyaman"
9034;89;44;"Tidak Nyaman"
9035;89;45;"Tidak Nyaman"
9036;89;46;"Tidak Nyaman"
9037;89;47;"Tidak Nyaman"
9038;89;48;"Tidak Nyaman"
9039;89;49;"Tidak Nyaman"
9040;89;50;"Tidak Nyaman"
9041;89;51;"Tidak Nyaman"
9042;89;52;"Tidak Nyaman"
9043;89;53;"Tidak Nyaman"
9044;89;54;"Tidak Nyaman"
9045;89;55;"Tidak Nyaman"
9046;89;56;"Tidak Nyaman"
9047;89;57;"Tidak Nyaman"
9048;89;58;"Tidak Nyaman"
9049;89;59;"Tidak Nyaman"
9050;89;60;"Tidak Nyaman"
9051;89;61;"Tidak Nyaman"
9052;89;62;"Tidak Nyaman"
9053;89;63;"Tidak Nyaman"
9054;89;64;"Tidak Nyaman"
9055;89;65;"Tidak Nyaman"
9056;89;66;"Tidak Nyaman"
9057;89;67;"Tidak Nyaman"
9058;89;68;"Tidak Nyaman"
9059;89;69;"Tidak Nyaman"
9060;89;70;"Tidak Nyaman"
9061;89;71;"Tidak Nyaman"
9062;89;72;"Tidak Nyaman"
9063;89;73;"Tidak Nyaman"
9064;89;74;"Tidak Nyaman"
9065;89;75;"Tidak Nyaman"
9066;89;76;"Tidak Nyaman"
9067;89;77;"Tidak Nyaman"
9068;89;78;"Tidak Nyaman"
9069;89;79;"Tidak Nyaman"
9070;89;80;"Tidak Nyaman"
9071;89;81;"Tidak Nyaman"
9072;89;82;"Tidak Nyaman"
9073;89;83;"Tidak Nyaman"
9074;89;84;"Tidak Nyaman"
9075;89;85;"Tidak Nyaman"
9076;89;86;"Tidak Nyaman"
9077;89;87;"Tidak Nyaman"
9078;89;88;"Tidak Nyaman"
9079;89;89;"Tidak Nyaman"
9080;89;90;"Tidak Nyaman"
9081;89;91;"Tidak Nyaman"
9082;89;92;"Tidak Nyaman"
9083;89;93;"Tidak Nyaman"
9084;89;94;"Tidak Nyaman"
9085;89;95;"Tidak Nyaman"
9086;89;96;"Tidak Nyaman"
9087;89;97;"Tidak Nyaman"
9088;89;98;"Tidak Nyaman"
9089;89;99;"Tidak Nyaman"
9090;89;100;"Tidak Nyaman"
9091;90;0;"Tidak Nyaman"
9092;90;1;"Tidak Nyaman"
9093;90;2;"Tidak Nyaman"
9094;90;3;"Tidak Nyaman"
9095;90;4;"Tidak Nyaman"
9096;90;5;"Tidak Nyaman"
9097;90;6;"Tidak Nyaman"
9098;90;7;"Tidak Nyaman"
9099;90;8;"Tidak Nyaman"
9100;90;9;"Tidak Nyaman"
9101;90;10;"Tidak Nyaman"
9102;90;11;"Tidak Nyaman"
9103;90;12;"Tidak Nyaman"
9104;90;13;"Tidak Nyaman"
9105;90;14;"Tidak Nyaman"
9106;90;15;"Tidak Nyaman"
9107;90;16;"Tidak Nyaman"
9108;90;17;"Tidak Nyaman"
9109;90;18;"Tidak Nyaman"
9110;90;19;"Tidak Nyaman"
9111;90;20;"Tidak Nyaman"
9112;90;21;"Tidak Nyaman"
9113;90;22;"Tidak Nyaman"
9114;90;23;"Tidak Nyaman"
9115;90;24;"Tidak Nyaman"
9116;90;25;"Tidak Nyaman"
9117;90;26;"Tidak Nyaman"
9118;90;27;"Tidak Nyaman"
9119;90;28;"Tidak Nyaman"
9120;90;29;"Tidak Nyaman"
9121;90;30;"Tidak Nyaman"
9122;90;31;"Tidak Nyaman"
9123;90;32;"Tidak Nyaman"
9124;90;33;"Tidak Nyaman"
9125;90;34;"Tidak Nyaman"
9126;90;35;"Tidak Nyaman"
9127;90;36;"Tidak Nyaman"
9128;90;37;"Tidak Nyaman"
9129;90;38;"Tidak Nyaman"
9130;90;39;"Tidak Nyaman"
9131;90;40;"Tidak Nyaman"
9132;90;41;"Tidak Nyaman"
9133;90;42;"Tidak Nyaman"
9134;90;43;"Tidak Nyaman"
9135;90;44;"Tidak Nyaman"
9136;90;45;"Tidak Nyaman"
9137;90;46;"Tidak Nyaman"
9138;90;47;"Tidak Nyaman"
9139;90;48;"Tidak Nyaman"
9140;90;49;"Tidak Nyaman"
9141;90;50;"Tidak Nyaman"
9142;90;51;"Tidak Nyaman"
9143;90;52;"Tidak Nyaman"
9144;90;53;"Tidak Nyaman"
9145;90;54;"Tidak Nyaman"
9146;90;55;"Tidak Nyaman"
9147;90;56;"Tidak Nyaman"
9148;90;57;"Tidak Nyaman"
9149;90;58;"Tidak Nyaman"
9150;90;59;"Tidak Nyaman"
9151;90;60;"Tidak Nyaman"
9152;90;61;"Tidak Nyaman"
9153;90;62;"Tidak Nyaman"
9154;90;63;"Tidak Nyaman"
9155;90;64;"Tidak Nyaman"
9156;90;65;"Tidak Nyaman"
9157;90;66;"Tidak Nyaman"
9158;90;67;"Tidak Nyaman"
9159;90;68;"Tidak Nyaman"
9160;90;69;"Tidak Nyaman"
9161;90;70;"Tidak Nyaman"
9162;90;71;"Tidak Nyaman"
9163;90;72;"Tidak Nyaman"
9164;90;73;"Tidak Nyaman"
9165;90;74;"Tidak Nyaman"
9166;90;75;"Tidak Nyaman"
9167;90;76;"Tidak Nyaman"
9168;90;77;"Tidak Nyaman"
9169;90;78;"Tidak Nyaman"
9170;90;79;"Tidak Nyaman"
9171;90;80;"Tidak Nyaman"
9172;90;81;"Tidak Nyaman"
9173;90;82;"Tidak Nyaman"
9174;90;83;"Tidak Nyaman"
9175;90;84;"Tidak Nyaman"
9176;90;85;"Tidak Nyaman"
9177;90;86;"Tidak Nyaman"
9178;90;87;"Tidak Nyaman"
9179;90;88;"Tidak Nyaman"
9180;90;89;"Tidak Nyaman"
9181;90;90;"Tidak Nyaman"
9182;90;91;"Tidak Nyaman"
9183;90;92;"Tidak Nyaman"
9184;90;93;"Tidak Nyaman"
9185;90;94;"Tidak Nyaman"
9186;90;95;"Tidak Nyaman"
9187;90;96;"Tidak Nyaman"
9188;90;97;"Tidak Nyaman"
9189;90;98;"Tidak Nyaman"
9190;90;99;"Tidak Nyaman"
9191;90;100;"Tidak Nyaman"
9192;91;0;"Tidak Nyaman"
9193;91;1;"Tidak Nyaman"
9194;91;2;"Tidak Nyaman"
9195;91;3;"Tidak Nyaman"
9196;91;4;"Tidak Nyaman"
9197;91;5;"Tidak Nyaman"
9198;91;6;"Tidak Nyaman"
9199;91;7;"Tidak Nyaman"
9200;91;8;"Tidak Nyaman"
9201;91;9;"Tidak Nyaman"
9202;91;10;"Tidak Nyaman"
9203;91;11;"Tidak Nyaman"
9204;91;12;"Tidak Nyaman"
9205;91;13;"Tidak Nyaman"
9206;91;14;"Tidak Nyaman"
9207;91;15;"Tidak Nyaman"
9208;91;16;"Tidak Nyaman"
9209;91;17;"Tidak Nyaman"
9210;91;18;"Tidak Nyaman"
9211;91;19;"Tidak Nyaman"
9212;91;20;"Tidak Nyaman"
9213;91;21;"Tidak Nyaman"
9214;91;22;"Tidak Nyaman"
9215;91;23;"Tidak Nyaman"
9216;91;24;"Tidak Nyaman"
9217;91;25;"Tidak Nyaman"
9218;91;26;"Tidak Nyaman"
9219;91;27;"Tidak Nyaman"
9220;91;28;"Tidak Nyaman"
9221;91;29;"Tidak Nyaman"
9222;91;30;"Tidak Nyaman"
9223;91;31;"Tidak Nyaman"
9224;91;32;"Tidak Nyaman"
9225;91;33;"Tidak Nyaman"
9226;91;34;"Tidak Nyaman"
9227;91;35;"Tidak Nyaman"
9228;91;36;"Tidak Nyaman"
9229;91;37;"Tidak Nyaman"
9230;91;38;"Tidak Nyaman"
9231;91;39;"Tidak Nyaman"
9232;91;40;"Tidak Nyaman"
9233;91;41;"Tidak Nyaman"
9234;91;42;"Tidak Nyaman"
9235;91;43;"Tidak Nyaman"
9236;91;44;"Tidak Nyaman"
9237;91;45;"Tidak Nyaman"
9238;91;46;"Tidak Nyaman"
9239;91;47;"Tidak Nyaman"
9240;91;48;"Tidak Nyaman"
9241;91;49;"Tidak Nyaman"
9242;91;50;"Tidak Nyaman"
9243;91;51;"Tidak Nyaman"
9244;91;52;"Tidak Nyaman"
9245;91;53;"Tidak Nyaman"
9246;91;54;"Tidak Nyaman"
9247;91;55;"Tidak Nyaman"
9248;91;56;"Tidak Nyaman"
9249;91;57;"Tidak Nyaman"
9250;91;58;"Tidak Nyaman"
9251;91;59;"Tidak Nyaman"
9252;91;60;"Tidak Nyaman"
9253;91;61;"Tidak Nyaman"
9254;91;62;"Tidak Nyaman"
9255;91;63;"Tidak Nyaman"
9256;91;64;"Tidak Nyaman"
9257;91;65;"Tidak Nyaman"
9258;91;66;"Tidak Nyaman"
9259;91;67;"Tidak Nyaman"
9260;91;68;"Tidak Nyaman"
9261;91;69;"Tidak Nyaman"
9262;91;70;"Tidak Nyaman"
9263;91;71;"Tidak Nyaman"
9264;91;72;"Tidak Nyaman"
9265;91;73;"Tidak Nyaman"
9266;91;74;"Tidak Nyaman"
9267;91;75;"Tidak Nyaman"
9268;91;76;"Tidak Nyaman"
9269;91;77;"Tidak Nyaman"
9270;91;78;"Tidak Nyaman"
9271;91;79;"Tidak Nyaman"
9272;91;80;"Tidak Nyaman"
9273;91;81;"Tidak Nyaman"
9274;91;82;"Tidak Nyaman"
9275;91;83;"Tidak Nyaman"
9276;91;84;"Tidak Nyaman"
9277;91;85;"Tidak Nyaman"
9278;91;86;"Tidak Nyaman"
9279;91;87;"Tidak Nyaman"
9280;91;88;"Tidak Nyaman"
9281;91;89;"Tidak Nyaman"
9282;91;90;"Tidak Nyaman"
9283;91;91;"Tidak Nyaman"
9284;91;92;"Tidak Nyaman"
9285;91;93;"Tidak Nyaman"
9286;91;94;"Tidak Nyaman"
9287;91;95;"Tidak Nyaman"
9288;91;96;"Tidak Nyaman"
9289;91;97;"Tidak Nyaman"
9290;91;98;"Tidak Nyaman"
9291;91;99;"Tidak Nyaman"
9292;91;100;"Tidak Nyaman"
9293;92;0;"Tidak Nyaman"
9294;92;1;"Tidak Nyaman"
9295;92;2;"Tidak Nyaman"
9296;92;3;"Tidak Nyaman"
9297;92;4;"Tidak Nyaman"
9298;92;5;"Tidak Nyaman"
9299;92;6;"Tidak Nyaman"
9300;92;7;"Tidak Nyaman"
9301;92;8;"Tidak Nyaman"
9302;92;9;"Tidak Nyaman"
9303;92;10;"Tidak Nyaman"
9304;92;11;"Tidak Nyaman"
9305;92;12;"Tidak Nyaman"
9306;92;13;"Tidak Nyaman"
9307;92;14;"Tidak Nyaman"
9308;92;15;"Tidak Nyaman"
9309;92;16;"Tidak Nyaman"
9310;92;17;"Tidak Nyaman"
9311;92;18;"Tidak Nyaman"
9312;92;19;"Tidak Nyaman"
9313;92;20;"Tidak Nyaman"
9314;92;21;"Tidak Nyaman"
9315;92;22;"Tidak Nyaman"
9316;92;23;"Tidak Nyaman"
9317;92;24;"Tidak Nyaman"
9318;92;25;"Tidak Nyaman"
9319;92;26;"Tidak Nyaman"
9320;92;27;"Tidak Nyaman"
9321;92;28;"Tidak Nyaman"
9322;92;29;"Tidak Nyaman"
9323;92;30;"Tidak Nyaman"
9324;92;31;"Tidak Nyaman"
9325;92;32;"Tidak Nyaman"
9326;92;33;"Tidak Nyaman"
9327;92;34;"Tidak Nyaman"
9328;92;35;"Tidak Nyaman"
9329;92;36;"Tidak Nyaman"
9330;92;37;"Tidak Nyaman"
9331;92;38;"Tidak Nyaman"
9332;92;39;"Tidak Nyaman"
9333;92;40;"Tidak Nyaman"
9334;92;41;"Tidak Nyaman"
9335;92;42;"Tidak Nyaman"
9336;92;43;"Tidak Nyaman"
9337;92;44;"Tidak Nyaman"
9338;92;45;"Tidak Nyaman"
9339;92;46;"Tidak Nyaman"
9340;92;47;"Tidak Nyaman"
9341;92;48;"Tidak Nyaman"
9342;92;49;"Tidak Nyaman"
9343;92;50;"Tidak Nyaman"
9344;92;51;"Tidak Nyaman"
9345;92;52;"Tidak Nyaman"
9346;92;53;"Tidak Nyaman"
9347;92;54;"Tidak Nyaman"
9348;92;55;"Tidak Nyaman"
9349;92;56;"Tidak Nyaman"
9350;92;57;"Tidak Nyaman"
9351;92;58;"Tidak Nyaman"
9352;92;59;"Tidak Nyaman"
9353;92;60;"Tidak Nyaman"
9354;92;61;"Tidak Nyaman"
9355;92;62;"Tidak Nyaman"
9356;92;63;"Tidak Nyaman"
9357;92;64;"Tidak Nyaman"
9358;92;65;"Tidak Nyaman"
9359;92;66;"Tidak Nyaman"
9360;92;67;"Tidak Nyaman"
9361;92;68;"Tidak Nyaman"
9362;92;69;"Tidak Nyaman"
9363;92;70;"Tidak Nyaman"
9364;92;71;"Tidak Nyaman"
9365;92;72;"Tidak Nyaman"
9366;92;73;"Tidak Nyaman"
9367;92;74;"Tidak Nyaman"
9368;92;75;"Tidak Nyaman"
9369;92;76;"Tidak Nyaman"
9370;92;77;"Tidak Nyaman"
9371;92;78;"Tidak Nyaman"
9372;92;79;"Tidak Nyaman"
9373;92;80;"Tidak Nyaman"
9374;92;81;"Tidak Nyaman"
9375;92;82;"Tidak Nyaman"
9376;92;83;"Tidak Nyaman"
9377;92;84;"Tidak Nyaman"
9378;92;85;"Tidak Nyaman"
9379;92;86;"Tidak Nyaman"
9380;92;87;"Tidak Nyaman"
9381;92;88;"Tidak Nyaman"
9382;92;89;"Tidak Nyaman"
9383;92;90;"Tidak Nyaman"
9384;92;91;"Tidak Nyaman"
9385;92;92;"Tidak Nyaman"
9386;92;93;"Tidak Nyaman"
9387;92;94;"Tidak Nyaman"
9388;92;95;"Tidak Nyaman"
9389;92;96;"Tidak Nyaman"
9390;92;97;"Tidak Nyaman"
9391;92;98;"Tidak Nyaman"
9392;92;99;"Tidak Nyaman"
9393;92;100;"Tidak Nyaman"
9394;93;0;"Tidak Nyaman"
9395;93;1;"Tidak Nyaman"
9396;93;2;"Tidak Nyaman"
9397;93;3;"Tidak Nyaman"
9398;93;4;"Tidak Nyaman"
9399;93;5;"Tidak Nyaman"
9400;93;6;"Tidak Nyaman"
9401;93;7;"Tidak Nyaman"
9402;93;8;"Tidak Nyaman"
9403;93;9;"Tidak Nyaman"
9404;93;10;"Tidak Nyaman"
9405;93;11;"Tidak Nyaman"
9406;93;12;"Tidak Nyaman"
9407;93;13;"Tidak Nyaman"
9408;93;14;"Tidak Nyaman"
9409;93;15;"Tidak Nyaman"
9410;93;16;"Tidak Nyaman"
9411;93;17;"Tidak Nyaman"
9412;93;18;"Tidak Nyaman"
9413;93;19;"Tidak Nyaman"
9414;93;20;"Tidak Nyaman"
9415;93;21;"Tidak Nyaman"
9416;93;22;"Tidak Nyaman"
9417;93;23;"Tidak Nyaman"
9418;93;24;"Tidak Nyaman"
9419;93;25;"Tidak Nyaman"
9420;93;26;"Tidak Nyaman"
9421;93;27;"Tidak Nyaman"
9422;93;28;"Tidak Nyaman"
9423;93;29;"Tidak Nyaman"
9424;93;30;"Tidak Nyaman"
9425;93;31;"Tidak Nyaman"
9426;93;32;"Tidak Nyaman"
9427;93;33;"Tidak Nyaman"
9428;93;34;"Tidak Nyaman"
9429;93;35;"Tidak Nyaman"
9430;93;36;"Tidak Nyaman"
9431;93;37;"Tidak Nyaman"
9432;93;38;"Tidak Nyaman"
9433;93;39;"Tidak Nyaman"
9434;93;40;"Tidak Nyaman"
9435;93;41;"Tidak Nyaman"
9436;93;42;"Tidak Nyaman"
9437;93;43;"Tidak Nyaman"
9438;93;44;"Tidak Nyaman"
9439;93;45;"Tidak Nyaman"
9440;93;46;"Tidak Nyaman"
9441;93;47;"Tidak Nyaman"
9442;93;48;"Tidak Nyaman"
9443;93;49;"Tidak Nyaman"
9444;93;50;"Tidak Nyaman"
9445;93;51;"Tidak Nyaman"
9446;93;52;"Tidak Nyaman"
9447;93;53;"Tidak Nyaman"
9448;93;54;"Tidak Nyaman"
9449;93;55;"Tidak Nyaman"
9450;93;56;"Tidak Nyaman"
9451;93;57;"Tidak Nyaman"
9452;93;58;"Tidak Nyaman"
9453;93;59;"Tidak Nyaman"
9454;93;60;"Tidak Nyaman"
9455;93;61;"Tidak Nyaman"
9456;93;62;"Tidak Nyaman"
9457;93;63;"Tidak Nyaman"
9458;93;64;"Tidak Nyaman"
9459;93;65;"Tidak Nyaman"
9460;93;66;"Tidak Nyaman"
9461;93;67;"Tidak Nyaman"
9462;93;68;"Tidak Nyaman"
9463;93;69;"Tidak Nyaman"
9464;93;70;"Tidak Nyaman"
9465;93;71;"Tidak Nyaman"
9466;93;72;"Tidak Nyaman"
9467;93;73;"Tidak Nyaman"
9468;93;74;"Tidak Nyaman"
9469;93;75;"Tidak Nyaman"
9470;93;76;"Tidak Nyaman"
9471;93;77;"Tidak Nyaman"
9472;93;78;"Tidak Nyaman"
9473;93;79;"Tidak Nyaman"
9474;93;80;"Tidak Nyaman"
9475;93;81;"Tidak Nyaman"
9476;93;82;"Tidak Nyaman"
9477;93;83;"Tidak Nyaman"
9478;93;84;"Tidak Nyaman"
9479;93;85;"Tidak Nyaman"
9480;93;86;"Tidak Nyaman"
9481;93;87;"Tidak Nyaman"
9482;93;88;"Tidak Nyaman"
9483;93;89;"Tidak Nyaman"
9484;93;90;"Tidak Nyaman"
9485;93;91;"Tidak Nyaman"
9486;93;92;"Tidak Nyaman"
9487;93;93;"Tidak Nyaman"
9488;93;94;"Tidak Nyaman"
9489;93;95;"Tidak Nyaman"
9490;93;96;"Tidak Nyaman"
9491;93;97;"Tidak Nyaman"
9492;93;98;"Tidak Nyaman"
9493;93;99;"Tidak Nyaman"
9494;93;100;"Tidak Nyaman"
9495;94;0;"Tidak Nyaman"
9496;94;1;"Tidak Nyaman"
9497;94;2;"Tidak Nyaman"
9498;94;3;"Tidak Nyaman"
9499;94;4;"Tidak Nyaman"
9500;94;5;"Tidak Nyaman"
9501;94;6;"Tidak Nyaman"
9502;94;7;"Tidak Nyaman"
9503;94;8;"Tidak Nyaman"
9504;94;9;"Tidak Nyaman"
9505;94;10;"Tidak Nyaman"
9506;94;11;"Tidak Nyaman"
9507;94;12;"Tidak Nyaman"
9508;94;13;"Tidak Nyaman"
9509;94;14;"Tidak Nyaman"
9510;94;15;"Tidak Nyaman"
9511;94;16;"Tidak Nyaman"
9512;94;17;"Tidak Nyaman"
9513;94;18;"Tidak Nyaman"
9514;94;19;"Tidak Nyaman"
9515;94;20;"Tidak Nyaman"
9516;94;21;"Tidak Nyaman"
9517;94;22;"Tidak Nyaman"
9518;94;23;"Tidak Nyaman"
9519;94;24;"Tidak Nyaman"
9520;94;25;"Tidak Nyaman"
9521;94;26;"Tidak Nyaman"
9522;94;27;"Tidak Nyaman"
9523;94;28;"Tidak Nyaman"
9524;94;29;"Tidak Nyaman"
9525;94;30;"Tidak Nyaman"
9526;94;31;"Tidak Nyaman"
9527;94;32;"Tidak Nyaman"
9528;94;33;"Tidak Nyaman"
9529;94;34;"Tidak Nyaman"
9530;94;35;"Tidak Nyaman"
9531;94;36;"Tidak Nyaman"
9532;94;37;"Tidak Nyaman"
9533;94;38;"Tidak Nyaman"
9534;94;39;"Tidak Nyaman"
9535;94;40;"Tidak Nyaman"
9536;94;41;"Tidak Nyaman"
9537;94;42;"Tidak Nyaman"
9538;94;43;"Tidak Nyaman"
9539;94;44;"Tidak Nyaman"
9540;94;45;"Tidak Nyaman"
9541;94;46;"Tidak Nyaman"
9542;94;47;"Tidak Nyaman"
9543;94;48;"Tidak Nyaman"
9544;94;49;"Tidak Nyaman"
9545;94;50;"Tidak Nyaman"
9546;94;51;"Tidak Nyaman"
9547;94;52;"Tidak Nyaman"
9548;94;53;"Tidak Nyaman"
9549;94;54;"Tidak Nyaman"
9550;94;55;"Tidak Nyaman"
9551;94;56;"Tidak Nyaman"
9552;94;57;"Tidak Nyaman"
9553;94;58;"Tidak Nyaman"
9554;94;59;"Tidak Nyaman"
9555;94;60;"Tidak Nyaman"
9556;94;61;"Tidak Nyaman"
9557;94;62;"Tidak Nyaman"
9558;94;63;"Tidak Nyaman"
9559;94;64;"Tidak Nyaman"
9560;94;65;"Tidak Nyaman"
9561;94;66;"Tidak Nyaman"
9562;94;67;"Tidak Nyaman"
9563;94;68;"Tidak Nyaman"
9564;94;69;"Tidak Nyaman"
9565;94;70;"Tidak Nyaman"
9566;94;71;"Tidak Nyaman"
9567;94;72;"Tidak Nyaman"
9568;94;73;"Tidak Nyaman"
9569;94;74;"Tidak Nyaman"
9570;94;75;"Tidak Nyaman"
9571;94;76;"Tidak Nyaman"
9572;94;77;"Tidak Nyaman"
9573;94;78;"Tidak Nyaman"
9574;94;79;"Tidak Nyaman"
9575;94;80;"Tidak Nyaman"
9576;94;81;"Tidak Nyaman"
9577;94;82;"Tidak Nyaman"
9578;94;83;"Tidak Nyaman"
9579;94;84;"Tidak Nyaman"
9580;94;85;"Tidak Nyaman"
9581;94;86;"Tidak Nyaman"
9582;94;87;"Tidak Nyaman"
9583;94;88;"Tidak Nyaman"
9584;94;89;"Tidak Nyaman"
9585;94;90;"Tidak Nyaman"
9586;94;91;"Tidak Nyaman"
9587;94;92;"Tidak Nyaman"
9588;94;93;"Tidak Nyaman"
9589;94;94;"Tidak Nyaman"
9590;94;95;"Tidak Nyaman"
9591;94;96;"Tidak Nyaman"
9592;94;97;"Tidak Nyaman"
9593;94;98;"Tidak Nyaman"
9594;94;99;"Tidak Nyaman"
9595;94;100;"Tidak Nyaman"
9596;95;0;"Tidak Nyaman"
9597;95;1;"Tidak Nyaman"
9598;95;2;"Tidak Nyaman"
9599;95;3;"Tidak Nyaman"
9600;95;4;"Tidak Nyaman"
9601;95;5;"Tidak Nyaman"
9602;95;6;"Tidak Nyaman"
9603;95;7;"Tidak Nyaman"
9604;95;8;"Tidak Nyaman"
9605;95;9;"Tidak Nyaman"
9606;95;10;"Tidak Nyaman"
9607;95;11;"Tidak Nyaman"
9608;95;12;"Tidak Nyaman"
9609;95;13;"Tidak Nyaman"
9610;95;14;"Tidak Nyaman"
9611;95;15;"Tidak Nyaman"
9612;95;16;"Tidak Nyaman"
9613;95;17;"Tidak Nyaman"
9614;95;18;"Tidak Nyaman"
9615;95;19;"Tidak Nyaman"
9616;95;20;"Tidak Nyaman"
9617;95;21;"Tidak Nyaman"
9618;95;22;"Tidak Nyaman"
9619;95;23;"Tidak Nyaman"
9620;95;24;"Tidak Nyaman"
9621;95;25;"Tidak Nyaman"
9622;95;26;"Tidak Nyaman"
9623;95;27;"Tidak Nyaman"
9624;95;28;"Tidak Nyaman"
9625;95;29;"Tidak Nyaman"
9626;95;30;"Tidak Nyaman"
9627;95;31;"Tidak Nyaman"
9628;95;32;"Tidak Nyaman"
9629;95;33;"Tidak Nyaman"
9630;95;34;"Tidak Nyaman"
9631;95;35;"Tidak Nyaman"
9632;95;36;"Tidak Nyaman"
9633;95;37;"Tidak Nyaman"
9634;95;38;"Tidak Nyaman"
9635;95;39;"Tidak Nyaman"
9636;95;40;"Tidak Nyaman"
9637;95;41;"Tidak Nyaman"
9638;95;42;"Tidak Nyaman"
9639;95;43;"Tidak Nyaman"
9640;95;44;"Tidak Nyaman"
9641;95;45;"Tidak Nyaman"
9642;95;46;"Tidak Nyaman"
9643;95;47;"Tidak Nyaman"
9644;95;48;"Tidak Nyaman"
9645;95;49;"Tidak Nyaman"
9646;95;50;"Tidak Nyaman"
9647;95;51;"Tidak Nyaman"
9648;95;52;"Tidak Nyaman"
9649;95;53;"Tidak Nyaman"
9650;95;54;"Tidak Nyaman"
9651;95;55;"Tidak Nyaman"
9652;95;56;"Tidak Nyaman"
9653;95;57;"Tidak Nyaman"
9654;95;58;"Tidak Nyaman"
9655;95;59;"Tidak Nyaman"
9656;95;60;"Tidak Nyaman"
9657;95;61;"Tidak Nyaman"
9658;95;62;"Tidak Nyaman"
9659;95;63;"Tidak Nyaman"
9660;95;64;"Tidak Nyaman"
9661;95;65;"Tidak Nyaman"
9662;95;66;"Tidak Nyaman"
9663;95;67;"Tidak Nyaman"
